_geojson,rank,OBJECTID,RoadClass,LandUse,WeightedSample,MedianSpeed,speed_diff_85_50,pct_over_limit,pred_accidents_DW,pred_death_DW,risk_percentile_accidents,risk_percentile_death,final_risk_percentile,Safety_Score_Plotting_2,Safety Score Level,crashes_2024
"{""type"":""Feature"",""properties"":{""rank"":1,""OBJECTID"":35551,""RoadClass"":""trunk"",""LandUse"":""URBAN"",""WeightedSample"":374514302.3,""MedianSpeed"":75.53333333,""speed_diff_85_50"":15.96666667,""pct_over_limit"":0.609870265026725,""pred_accidents_DW"":10.398273867866912,""pred_death_DW"":1.269130285073542,""risk_percentile_accidents"":99.9766191255553,""risk_percentile_death"":99.89478606499883,""final_risk_percentile"":99.93570259527706,""risk_decile_combined"":10,""final_risk_classification"":""Critical""},""geometry"":{""type"":""LineString"",""coordinates"":[[100.184998,13.764074],[100.184644,13.764754],[100.184275,13.76543],[100.184139,13.765679],[100.183965,13.765992],[100.183358,13.767117],[100.182692,13.768349],[100.182564,13.768579],[100.182447,13.768776],[100.181818,13.769976],[100.181608,13.770362],[100.181303,13.770976],[100.181262,13.771052],[100.180984,13.771576],[100.180966,13.771611],[100.180823,13.771879],[100.180588,13.772326],[100.180543,13.77241],[100.18048,13.772531],[100.180344,13.772788],[100.180142,13.773168],[100.18004,13.773359],[100.179871,13.773675],[100.179823,13.773766],[100.179693,13.774009],[100.179509,13.774361],[100.179392,13.774581],[100.1793,13.774754],[100.179249,13.774849],[100.17889,13.775518],[100.178511,13.776238],[100.178396,13.776458],[100.178362,13.776514],[100.178229,13.776736],[100.178054,13.777064],[100.178014,13.777155],[100.177861,13.777443],[100.177635,13.77788],[100.177414,13.778325],[100.177382,13.77839],[100.177153,13.778806],[100.176946,13.779185],[100.176881,13.779304],[100.176537,13.779947],[100.176377,13.780228],[100.176131,13.780704],[100.175903,13.78114],[100.17561,13.781685],[100.175493,13.781902],[100.175407,13.782063],[100.175294,13.782273],[100.174882,13.783033],[100.174727,13.783319],[100.174537,13.783672],[100.174347,13.784023],[100.173979,13.784718],[100.173828,13.785015],[100.173546,13.785529],[100.173366,13.785857],[100.173302,13.785975],[100.173042,13.786454],[100.172966,13.786608],[100.172615,13.787273],[100.17231,13.787855],[100.172116,13.788219],[100.171783,13.788842],[100.171245,13.789863],[100.171143,13.790058],[100.170778,13.790819],[100.170173,13.791867],[100.16967,13.79281],[100.169308,13.793503],[100.16919,13.793728],[100.169118,13.793866],[100.168909,13.794267],[100.168844,13.794392],[100.16874,13.79459],[100.168654,13.794772],[100.168495,13.79507],[100.16841,13.795229],[100.168273,13.795497],[100.168059,13.795925],[100.167856,13.796334],[100.167808,13.796428],[100.167412,13.797171],[100.1673,13.797373],[100.167171,13.79762],[100.167084,13.797781],[100.167004,13.79793],[100.166832,13.798252],[100.166343,13.799158],[100.166048,13.799703],[100.165817,13.80013],[100.165448,13.800823],[100.165275,13.801163],[100.164733,13.80221],[100.164403,13.802767],[100.164032,13.80321],[100.16384,13.803396],[100.163724,13.803507],[100.163375,13.803808],[100.162729,13.804231],[100.162375,13.804421],[100.162191,13.804512],[100.162019,13.804586],[100.161127,13.804825],[100.160388,13.804979],[100.159775,13.805108],[100.159502,13.805159],[100.158585,13.805328],[100.158028,13.805431],[100.157417,13.805543],[100.157317,13.805563],[100.157118,13.805601],[100.156762,13.805669],[100.156293,13.80576],[100.155175,13.805967],[100.154037,13.806175],[100.153495,13.80628],[100.152878,13.806407],[100.152754,13.806432],[100.152481,13.806492],[100.152171,13.806554],[100.152054,13.806578],[100.151974,13.80659],[100.151682,13.806641],[100.151128,13.806747],[100.150604,13.80685],[100.149127,13.807136],[100.148591,13.807233],[100.147887,13.80736],[100.146857,13.807554],[100.146656,13.807592],[100.146121,13.807693],[100.145529,13.807805],[100.145279,13.807853],[100.145116,13.807885],[100.144694,13.80797],[100.144232,13.808063],[100.144046,13.8081],[100.142295,13.808437],[100.142028,13.808489],[100.141734,13.808547],[100.141313,13.808626],[100.14019,13.808838],[100.139706,13.80893],[100.139164,13.80903],[100.139052,13.809051],[100.138387,13.809172],[100.137965,13.809242],[100.137903,13.809252],[100.137657,13.809293],[100.137152,13.80936],[100.134774,13.809715],[100.131234,13.810224],[100.128399,13.810625],[100.126989,13.810825],[100.126261,13.810926],[100.125588,13.811031],[100.125159,13.811094],[100.124895,13.811132],[100.124613,13.811175],[100.123902,13.81128],[100.123603,13.811324],[100.123587,13.811326],[100.122991,13.811406],[100.122116,13.811523],[100.120629,13.811722],[100.119815,13.811921],[100.119623,13.811975],[100.119332,13.812057],[100.118821,13.812202],[100.118615,13.81226],[100.118295,13.812349],[100.118137,13.812392],[100.117423,13.81259],[100.116867,13.812746],[100.116786,13.812769],[100.116327,13.812903],[100.116217,13.812929],[100.115681,13.813068],[100.114845,13.813286],[100.114707,13.813322],[100.114507,13.813364],[100.114422,13.813382],[100.114276,13.81341],[100.114103,13.813443],[100.113751,13.813482],[100.113462,13.813492],[100.113283,13.813497],[100.112461,13.813462],[100.112339,13.813452],[100.111383,13.813378],[100.111332,13.813375],[100.111228,13.813366],[100.111214,13.813365],[100.110649,13.813322],[100.110556,13.813314],[100.110012,13.813277],[100.109766,13.813261],[100.109434,13.813238],[100.109094,13.813215],[100.108523,13.813176],[100.108142,13.81315],[100.107942,13.813142],[100.107308,13.813107],[100.107115,13.813096],[100.106534,13.813055],[100.105538,13.813007],[100.105066,13.812981],[100.104715,13.812963],[100.104215,13.812928],[100.104143,13.812929],[100.103886,13.812917],[100.103836,13.812914],[100.103039,13.812869],[100.102563,13.812857],[100.102415,13.812853],[100.102009,13.812863],[100.101759,13.812893],[100.101456,13.812921],[100.100656,13.813051],[100.099713,13.813244],[100.099269,13.813329],[100.098965,13.813388],[100.097493,13.813676],[100.096741,13.813828],[100.096551,13.813865],[100.095735,13.814028],[100.095221,13.814118],[100.094057,13.814363],[100.093471,13.814478],[100.093345,13.814505],[100.09292,13.814585],[100.092743,13.814621],[100.092112,13.814732],[100.091445,13.81488],[100.090741,13.815004],[100.090094,13.815053],[100.089523,13.81505],[100.089065,13.814979],[100.08871,13.81491],[100.087881,13.814713],[100.08766,13.814663],[100.086326,13.814263],[100.083441,13.813501],[100.082033,13.813137],[100.081435,13.813012],[100.080796,13.812889],[100.080407,13.81282],[100.079998,13.812755],[100.079733,13.812718],[100.079323,13.81266],[100.0791,13.812629],[100.07805,13.812457],[100.077759,13.812406],[100.076462,13.812218],[100.07528,13.812031],[100.074304,13.811847],[100.072734,13.81153],[100.071767,13.811317],[100.070593,13.811089],[100.069933,13.810963],[100.067183,13.810368],[100.06604,13.810133],[100.065315,13.809975],[100.063466,13.809647],[100.060982,13.809124],[100.060005,13.808911],[100.059803,13.808871],[100.058997,13.808713],[100.0578,13.808465],[100.055794,13.808046],[100.052719,13.807393],[100.049482,13.806732],[100.04878,13.806584],[100.048588,13.806546],[100.048153,13.806453],[100.047731,13.80637],[100.047299,13.806283],[100.046947,13.806212],[100.046639,13.806153],[100.045908,13.805996],[100.045048,13.805816],[100.044116,13.80561],[100.043525,13.805469],[100.042964,13.805339],[100.042051,13.805135],[100.041878,13.805097],[100.040808,13.804879],[100.040326,13.804786],[100.039782,13.804697],[100.038834,13.804623],[100.038773,13.804618],[100.037735,13.804527],[100.036874,13.804497],[100.036373,13.804477],[100.03625,13.804473],[100.035984,13.804466],[100.035399,13.804432],[100.035072,13.804414],[100.0349,13.804404],[100.034329,13.804377],[100.033572,13.804324],[100.031411,13.8042],[100.031119,13.804133],[100.03056,13.804122],[100.030215,13.804103],[100.030102,13.804106],[100.028823,13.804068],[100.028764,13.80406],[100.028619,13.804058],[100.028128,13.804029],[100.027535,13.803993],[100.027132,13.803957],[100.026245,13.803923],[100.026157,13.803919],[100.025906,13.803906],[100.025457,13.803882],[100.024955,13.803857],[100.023734,13.803793],[100.023399,13.803776],[100.023231,13.803766],[100.022712,13.803739],[100.022095,13.803699],[100.02143,13.803669],[100.020947,13.803647],[100.02059,13.803635],[100.020124,13.803621],[100.01969,13.803595],[100.019518,13.803591],[100.019167,13.803581],[100.019011,13.803571],[100.018718,13.803563],[100.018239,13.80354],[100.018021,13.80353],[100.016904,13.803477],[100.016211,13.803449],[100.015912,13.803433],[100.015573,13.803414],[100.015431,13.803406],[100.015147,13.803388],[100.014713,13.803361],[100.014407,13.803343],[100.014256,13.803334],[100.013985,13.803323],[100.013335,13.803295],[100.012954,13.803279],[100.012452,13.803258],[100.01167,13.803212],[100.011609,13.803208],[100.011385,13.803199],[100.011127,13.803187],[100.010987,13.803181],[100.010705,13.803169],[100.010507,13.803156],[100.010345,13.803146],[100.009371,13.803092],[100.009331,13.803089],[100.009048,13.803074],[100.008865,13.803063],[100.008535,13.803049],[100.008139,13.803032],[100.007598,13.803009],[100.007527,13.803005],[100.007128,13.802984],[100.006697,13.802961],[100.006506,13.802951],[100.00616,13.802933],[100.006123,13.802925],[100.005333,13.802889],[100.005203,13.802882],[100.004413,13.802839],[100.003763,13.802803],[100.003578,13.802793],[100.003255,13.802778],[100.001512,13.802697],[100.00095,13.802671],[100.000393,13.802624],[100.00035,13.80262],[100.00016,13.802601],[99.999757,13.802535],[99.999628,13.802508],[99.998573,13.802267],[99.997927,13.802118],[99.997398,13.801987],[99.996417,13.801729],[99.996155,13.801653],[99.996063,13.801629],[99.99488,13.801308],[99.994273,13.801144],[99.993668,13.80098],[99.992642,13.800691],[99.990888,13.800224],[99.990314,13.80006],[99.990212,13.800037],[99.989847,13.799954],[99.989445,13.799878],[99.988853,13.799792],[99.988343,13.799744],[99.987344,13.799654],[99.985358,13.799449],[99.98439,13.799353],[99.983933,13.799305],[99.983439,13.799256],[99.982152,13.79911],[99.981494,13.799036],[99.981328,13.799017],[99.98079,13.798962],[99.980508,13.798929],[99.980273,13.798901],[99.979634,13.798835],[99.979389,13.798814],[99.978443,13.798732],[99.978265,13.798717],[99.977963,13.798683],[99.976067,13.798471],[99.975725,13.798438],[99.975345,13.798391],[99.975098,13.798356],[99.974693,13.798297],[99.974599,13.798286],[99.974335,13.798254],[99.974157,13.798223],[99.973182,13.798034],[99.969929,13.79734],[99.969818,13.797317],[99.968185,13.796975],[99.967649,13.796865],[99.967076,13.79678],[99.966752,13.796745],[99.966374,13.796715],[99.966024,13.796696],[99.965022,13.796643],[99.964013,13.796569],[99.962865,13.79649],[99.962651,13.796475],[99.962393,13.796458],[99.961733,13.796413],[99.961675,13.796408],[99.960864,13.796348],[99.960493,13.796324],[99.959637,13.796269],[99.959033,13.79623],[99.958596,13.796187],[99.958153,13.796127],[99.957681,13.796032],[99.956991,13.795854],[99.955984,13.795562],[99.955508,13.795418],[99.954493,13.795061]]}}",1,35551,trunk,URBAN,374514302.3,75.53333333,15.96666667,0.609870265026725,10.398273867866912,1.269130285073542,99.9766191255553,99.89478606499884,99.93570259527706,10,Critical,11
"{""type"":""Feature"",""properties"":{""rank"":2,""OBJECTID"":17533,""RoadClass"":""primary"",""LandUse"":""URBAN"",""WeightedSample"":109965720,""MedianSpeed"":84.23888888,""speed_diff_85_50"":16.98333334,""pct_over_limit"":0.48634723469063396,""pred_accidents_DW"":10.18382292430131,""pred_death_DW"":1.1954916871291756,""risk_percentile_accidents"":99.96492868833295,""risk_percentile_death"":99.83633387888707,""final_risk_percentile"":99.90063128361001,""risk_decile_combined"":10,""final_risk_classification"":""Critical""},""geometry"":{""type"":""LineString"",""coordinates"":[[100.550742,14.016525],[100.558134,14.031206],[100.558827,14.032581],[100.559826,14.034558],[100.560313,14.035542],[100.561255,14.037418],[100.562099,14.039109],[100.563412,14.041733],[100.57033,14.055589],[100.570806,14.056497],[100.570951,14.056831],[100.571062,14.057158],[100.571213,14.0578],[100.571266,14.058135],[100.57128,14.058448],[100.571278,14.059073],[100.571272,14.059701],[100.571253,14.060131],[100.571228,14.060907],[100.571247,14.061644],[100.571155,14.066215],[100.570961,14.071864],[100.570803,14.07779],[100.570788,14.079442],[100.570794,14.079732],[100.570798,14.079873],[100.570794,14.080023],[100.570791,14.080137],[100.570785,14.080379],[100.570762,14.081268],[100.570724,14.082809],[100.570674,14.08438],[100.570669,14.084858],[100.570663,14.085065],[100.570635,14.086107],[100.570586,14.087968],[100.570554,14.089533],[100.570545,14.089998],[100.570542,14.090255],[100.57052,14.090649],[100.570507,14.091694],[100.5705,14.091985],[100.570477,14.093033],[100.570415,14.094671],[100.570387,14.095385],[100.57035,14.096358],[100.570297,14.098181],[100.570296,14.09833],[100.570295,14.098371],[100.570285,14.098597],[100.570277,14.098706],[100.570261,14.099487],[100.57026,14.099555],[100.570257,14.099645],[100.570261,14.099908],[100.570226,14.101154],[100.570181,14.102581],[100.570151,14.10392],[100.57013,14.104893],[100.570132,14.105121],[100.570129,14.105459],[100.570121,14.105804],[100.570114,14.10619],[100.570104,14.106585],[100.569998,14.110936],[100.569966,14.112088],[100.569936,14.112908],[100.569935,14.112986],[100.569918,14.113577],[100.5699,14.114243],[100.569887,14.114791],[100.569923,14.115153],[100.569886,14.116192],[100.569854,14.1172],[100.569842,14.117532],[100.569824,14.118366],[100.569824,14.11845],[100.569809,14.119218],[100.569811,14.1194],[100.569796,14.119705],[100.56979,14.119796],[100.569776,14.120082],[100.569777,14.120117],[100.569767,14.120367],[100.569765,14.12041],[100.569737,14.12112],[100.569734,14.121267],[100.569735,14.121491],[100.569734,14.121897],[100.569697,14.123125],[100.569676,14.123974],[100.569658,14.124494],[100.569644,14.125084],[100.56964,14.125231],[100.569634,14.125451],[100.569631,14.125579],[100.569567,14.127929],[100.569563,14.128089],[100.56954,14.128734],[100.569532,14.129056],[100.56938,14.134678],[100.569374,14.134994],[100.569359,14.13566],[100.569349,14.136335],[100.569339,14.136576],[100.569312,14.137689],[100.569225,14.140405],[100.569148,14.14178],[100.56915,14.141986],[100.569125,14.143161],[100.569113,14.143627],[100.569051,14.145921],[100.56903,14.146631],[100.56902,14.146942],[100.569014,14.147129],[100.56899,14.147938],[100.568955,14.148355],[100.56891,14.149336],[100.568838,14.151988],[100.568778,14.152946],[100.568719,14.153364],[100.568684,14.153543],[100.568549,14.154114],[100.568436,14.15452],[100.568383,14.15467],[100.567573,14.156672],[100.567211,14.157519],[100.566828,14.158467],[100.565475,14.161856],[100.564983,14.163267],[100.564965,14.16332],[100.564765,14.163765],[100.564225,14.164954],[100.563947,14.165681],[100.563678,14.166385],[100.563508,14.166723],[100.563473,14.166793],[100.563273,14.167139],[100.563226,14.167221],[100.563139,14.167407],[100.563046,14.167621],[100.562951,14.167834],[100.562821,14.168208],[100.562679,14.168591],[100.562612,14.168759],[100.562358,14.169303],[100.56226,14.169578],[100.56195,14.170496],[100.561477,14.171775],[100.55992,14.175671],[100.559554,14.17657],[100.558983,14.177973],[100.557384,14.181915],[100.557216,14.182322],[100.556961,14.182948],[100.556791,14.183366],[100.556709,14.183568],[100.556215,14.184783],[100.555958,14.18544],[100.555683,14.186086],[100.555458,14.186614],[100.555217,14.187179],[100.555007,14.187695],[100.554002,14.190301],[100.55397,14.190373],[100.553653,14.191161],[100.553357,14.191842],[100.553154,14.192363],[100.551599,14.196178],[100.550576,14.198635],[100.550404,14.19908],[100.5494,14.201548],[100.549385,14.201586],[100.548869,14.202852],[100.548756,14.20313],[100.548632,14.203436],[100.548048,14.20487],[100.547942,14.205132],[100.54778,14.20553],[100.54735,14.206639],[100.546974,14.207584],[100.546565,14.208599],[100.545222,14.21191],[100.545179,14.212012],[100.543706,14.215639],[100.543518,14.216082],[100.542695,14.218126],[100.542623,14.2183],[100.542469,14.218674],[100.542403,14.218835],[100.542276,14.219142],[100.542146,14.219457],[100.542013,14.219797],[100.541938,14.21999],[100.541866,14.220173],[100.541721,14.220556],[100.541656,14.220727]]}}",2,17533,primary,URBAN,109965720.0,84.23888888,16.98333334,0.4863472346906339,10.18382292430131,1.1954916871291756,99.96492868833296,99.83633387888707,99.90063128361,10,Critical,2
"{""type"":""Feature"",""properties"":{""rank"":3,""OBJECTID"":26558,""RoadClass"":""primary"",""LandUse"":""RURAL"",""WeightedSample"":11636732.8,""MedianSpeed"":81.5,""speed_diff_85_50"":16.5,""pct_over_limit"":0.30000015124520174,""pred_accidents_DW"":7.839108624313447,""pred_death_DW"":1.239085740816162,""risk_percentile_accidents"":99.91816693944354,""risk_percentile_death"":99.87140519055413,""final_risk_percentile"":99.89478606499884,""risk_decile_combined"":10,""final_risk_classification"":""Critical""},""geometry"":{""type"":""LineString"",""coordinates"":[[101.044349,13.119001],[101.044382,13.119],[101.045508,13.11897],[101.046157,13.118938],[101.046552,13.118905],[101.046881,13.118865],[101.047224,13.118818],[101.047659,13.118727],[101.048082,13.118614],[101.048474,13.118478],[101.048861,13.118309],[101.049295,13.11809],[101.049714,13.117844],[101.050094,13.1176],[101.050807,13.117111],[101.051391,13.116711],[101.051832,13.116408],[101.052212,13.116148],[101.052884,13.115687],[101.055583,13.113822],[101.057572,13.112455],[101.058607,13.111744],[101.059798,13.110939],[101.061375,13.109805],[101.063789,13.108165],[101.066847,13.106065],[101.069669,13.104116],[101.070455,13.103616],[101.070956,13.103264],[101.071374,13.103008],[101.074529,13.101174],[101.075369,13.100689],[101.07549,13.100619],[101.076311,13.100175],[101.076856,13.099852],[101.077683,13.099362]]}}",3,26558,primary,RURAL,11636732.8,81.5,16.5,0.3000001512452017,7.839108624313447,1.239085740816162,99.91816693944354,99.87140519055411,99.89478606499884,10,Critical,3
"{""type"":""Feature"",""properties"":{""rank"":4,""OBJECTID"":22416,""RoadClass"":""primary"",""LandUse"":""RURAL"",""WeightedSample"":6911980.3,""MedianSpeed"":76.3,""speed_diff_85_50"":13.7,""pct_over_limit"":0.40000025752388213,""pred_accidents_DW"":6.43915649648124,""pred_death_DW"":1.5378261614706972,""risk_percentile_accidents"":99.7545008183306,""risk_percentile_death"":99.96492868833295,""final_risk_percentile"":99.85971475333177,""risk_decile_combined"":10,""final_risk_classification"":""Critical""},""geometry"":{""type"":""LineString"",""coordinates"":[[100.218588,14.01141],[100.219559,14.0113],[100.220039,14.011236],[100.220717,14.011145],[100.220871,14.011121],[100.221197,14.011071],[100.221587,14.011022],[100.221635,14.011015],[100.222695,14.01088],[100.225498,14.010522],[100.227422,14.01028],[100.227598,14.010258],[100.228514,14.010143],[100.228857,14.010107],[100.229945,14.00997],[100.231639,14.009758],[100.231838,14.009733],[100.233545,14.00952],[100.234655,14.009378],[100.235708,14.009248],[100.237264,14.009057],[100.237798,14.008991],[100.238077,14.008957],[100.238585,14.008895],[100.23922,14.008817],[100.239691,14.008759],[100.240118,14.00871],[100.240464,14.008665],[100.240636,14.008643],[100.241298,14.00856],[100.242262,14.00844],[100.244885,14.008082],[100.245985,14.007933],[100.246847,14.007828],[100.247088,14.007795],[100.247688,14.007715],[100.248057,14.007679],[100.24842,14.00769],[100.248754,14.007759],[100.249053,14.007869],[100.249258,14.007972],[100.249431,14.008073],[100.25057,14.009043],[100.251516,14.009841],[100.252724,14.010898],[100.253109,14.011234],[100.253201,14.01132],[100.253521,14.011618],[100.253912,14.011951],[100.254447,14.012404],[100.255337,14.013158],[100.255977,14.013754],[100.256383,14.0141],[100.25665,14.014328],[100.256734,14.014398],[100.257612,14.015147],[100.257814,14.01532],[100.258601,14.016009],[100.259317,14.016653],[100.259885,14.017132],[100.260343,14.01753],[100.261603,14.018595],[100.261933,14.018879],[100.262194,14.019104],[100.262539,14.019401],[100.264192,14.020844],[100.265177,14.021712],[100.265545,14.022035],[100.265856,14.022309],[100.266216,14.022573],[100.266277,14.022613],[100.266429,14.022711],[100.266628,14.022809],[100.266939,14.022954],[100.267116,14.023008],[100.267543,14.023115],[100.267872,14.02316],[100.268218,14.02318],[100.2698,14.02327],[100.270594,14.02332],[100.271078,14.023357],[100.271382,14.023392],[100.273526,14.023522]]}}",4,22416,primary,RURAL,6911980.3,76.3,13.7,0.4000002575238821,6.43915649648124,1.5378261614706972,99.7545008183306,99.96492868833296,99.85971475333176,10,Critical,0
